Emblem_ID,Factory_CName,Factory_Address,Factory_Tel,Factory_Fax,Factory_Director,Material_Name,PType_Name,Product_Name
018904,大潤發流通事業股份有限公司中和分公司(潤泰全球(股)公司),新北市中和區中山路2段228號B1,(02)8241-1111,(02)8241-1001,林弘斌,肉品,冷藏豬肉,黑毛豬：黑豬里肌肉
018904,大潤發流通事業股份有限公司中和分公司(潤泰全球(股)公司),新北市中和區中山路2段228號B1,(02)8241-1111,(02)8241-1001,林弘斌,肉品,冷藏豬肉,黑毛豬：黑豬里肌火鍋片
018904,大潤發流通事業股份有限公司中和分公司(潤泰全球(股)公司),新北市中和區中山路2段228號B1,(02)8241-1111,(02)8241-1001,林弘斌,肉品,冷藏豬肉,黑毛豬：黑豬五花肉塊
018904,大潤發流通事業股份有限公司中和分公司(潤泰全球(股)公司),新北市中和區中山路2段228號B1,(02)8241-1111,(02)8241-1001,林弘斌,肉品,冷藏豬肉,黑毛豬：黑豬小排骨切塊
018904,大潤發流通事業股份有限公司中和分公司(潤泰全球(股)公司),新北市中和區中山路2段228號B1,(02)8241-1111,(02)8241-1001,林弘斌,肉品,冷藏豬肉,黑毛豬：黑豬小里肌燒肉片
018904,大潤發流通事業股份有限公司中和分公司(潤泰全球(股)公司),新北市中和區中山路2段228號B1,(02)8241-1111,(02)8241-1001,林弘斌,肉品,冷藏雞肉,棒棒腿仁
018904,大潤發流通事業股份有限公司中和分公司(潤泰全球(股)公司),新北市中和區中山路2段228號B1,(02)8241-1111,(02)8241-1001,林弘斌,肉品,冷藏雞肉,國產冷藏棒棒腿
018904,大潤發流通事業股份有限公司中和分公司(潤泰全球(股)公司),新北市中和區中山路2段228號B1,(02)8241-1111,(02)8241-1001,林弘斌,肉品,冷藏雞肉,冷藏傳統土雞切塊
018904,大潤發流通事業股份有限公司中和分公司(潤泰全球(股)公司),新北市中和區中山路2段228號B1,(02)8241-1111,(02)8241-1001,林弘斌,肉品,冷藏雞肉,冷藏傳統土雞
018904,大潤發流通事業股份有限公司中和分公司(潤泰全球(股)公司),新北市中和區中山路2段228號B1,(02)8241-1111,(02)8241-1001,林弘斌,肉品,冷藏豬肉,白毛豬：霜降豬肉
018904,大潤發流通事業股份有限公司中和分公司(潤泰全球(股)公司),新北市中和區中山路2段228號B1,(02)8241-1111,(02)8241-1001,林弘斌,肉品,冷藏豬肉,白毛豬：蹄膀
018904,大潤發流通事業股份有限公司中和分公司(潤泰全球(股)公司),新北市中和區中山路2段228號B1,(02)8241-1111,(02)8241-1001,林弘斌,肉品,冷藏豬肉,白毛豬：豬精肉排
018904,大潤發流通事業股份有限公司中和分公司(潤泰全球(股)公司),新北市中和區中山路2段228號B1,(02)8241-1111,(02)8241-1001,林弘斌,肉品,冷藏豬肉,白毛豬：豬腳
018904,大潤發流通事業股份有限公司中和分公司(潤泰全球(股)公司),新北市中和區中山路2段228號B1,(02)8241-1111,(02)8241-1001,林弘斌,肉品,冷藏豬肉,白毛豬：豬腱肉角
018904,大潤發流通事業股份有限公司中和分公司(潤泰全球(股)公司),新北市中和區中山路2段228號B1,(02)8241-1111,(02)8241-1001,林弘斌,肉品,冷藏豬肉,白毛豬：豬腱子肉
018904,大潤發流通事業股份有限公司中和分公司(潤泰全球(股)公司),新北市中和區中山路2段228號B1,(02)8241-1111,(02)8241-1001,林弘斌,肉品,冷藏豬肉,白毛豬：豬絞肉(70%瘦肉率)
018904,大潤發流通事業股份有限公司中和分公司(潤泰全球(股)公司),新北市中和區中山路2段228號B1,(02)8241-1111,(02)8241-1001,林弘斌,肉品,冷藏豬肉,白毛豬：豬絞肉
018904,大潤發流通事業股份有限公司中和分公司(潤泰全球(股)公司),新北市中和區中山路2段228號B1,(02)8241-1111,(02)8241-1001,林弘斌,肉品,冷藏豬肉,白毛豬：豬雪花肉
018904,大潤發流通事業股份有限公司中和分公司(潤泰全球(股)公司),新北市中和區中山路2段228號B1,(02)8241-1111,(02)8241-1001,林弘斌,肉品,冷藏豬肉,白毛豬：豬細絞肉(90%瘦肉率)
018904,大潤發流通事業股份有限公司中和分公司(潤泰全球(股)公司),新北市中和區中山路2段228號B1,(02)8241-1111,(02)8241-1001,林弘斌,肉品,冷藏豬肉,白毛豬：豬前排
018904,大潤發流通事業股份有限公司中和分公司(潤泰全球(股)公司),新北市中和區中山路2段228號B1,(02)8241-1111,(02)8241-1001,林弘斌,肉品,冷藏豬肉,白毛豬：豬小排切塊
018904,大潤發流通事業股份有限公司中和分公司(潤泰全球(股)公司),新北市中和區中山路2段228號B1,(02)8241-1111,(02)8241-1001,林弘斌,肉品,冷藏豬肉,白毛豬：腰內肉
018904,大潤發流通事業股份有限公司中和分公司(潤泰全球(股)公司),新北市中和區中山路2段228號B1,(02)8241-1111,(02)8241-1001,林弘斌,肉品,冷藏豬肉,白毛豬：雪花里肌
018904,大潤發流通事業股份有限公司中和分公司(潤泰全球(股)公司),新北市中和區中山路2段228號B1,(02)8241-1111,(02)8241-1001,林弘斌,肉品,冷藏豬肉,白毛豬：軟骨
018904,大潤發流通事業股份有限公司中和分公司(潤泰全球(股)公司),新北市中和區中山路2段228號B1,(02)8241-1111,(02)8241-1001,林弘斌,肉品,冷藏豬肉,白毛豬：梅花燒肉片
018904,大潤發流通事業股份有限公司中和分公司(潤泰全球(股)公司),新北市中和區中山路2段228號B1,(02)8241-1111,(02)8241-1001,林弘斌,肉品,冷藏豬肉,白毛豬：梅花烤肉片
018904,大潤發流通事業股份有限公司中和分公司(潤泰全球(股)公司),新北市中和區中山路2段228號B1,(02)8241-1111,(02)8241-1001,林弘斌,肉品,冷藏豬肉,白毛豬：梅花紅燒肉角
018904,大潤發流通事業股份有限公司中和分公司(潤泰全球(股)公司),新北市中和區中山路2段228號B1,(02)8241-1111,(02)8241-1001,林弘斌,肉品,冷藏豬肉,白毛豬：梅花炒肉片
018904,大潤發流通事業股份有限公司中和分公司(潤泰全球(股)公司),新北市中和區中山路2段228號B1,(02)8241-1111,(02)8241-1001,林弘斌,肉品,冷藏豬肉,白毛豬：梅花肉塊
018904,大潤發流通事業股份有限公司中和分公司(潤泰全球(股)公司),新北市中和區中山路2段228號B1,(02)8241-1111,(02)8241-1001,林弘斌,肉品,冷藏豬肉,白毛豬：梅花肉絲
018904,大潤發流通事業股份有限公司中和分公司(潤泰全球(股)公司),新北市中和區中山路2段228號B1,(02)8241-1111,(02)8241-1001,林弘斌,肉品,冷藏豬肉,白毛豬：梅花肉排
018904,大潤發流通事業股份有限公司中和分公司(潤泰全球(股)公司),新北市中和區中山路2段228號B1,(02)8241-1111,(02)8241-1001,林弘斌,肉品,冷藏豬肉,白毛豬：梅花肉
018904,大潤發流通事業股份有限公司中和分公司(潤泰全球(股)公司),新北市中和區中山路2段228號B1,(02)8241-1111,(02)8241-1001,林弘斌,肉品,冷藏豬肉,白毛豬：梅花火鍋片
018904,大潤發流通事業股份有限公司中和分公司(潤泰全球(股)公司),新北市中和區中山路2段228號B1,(02)8241-1111,(02)8241-1001,林弘斌,肉品,冷藏豬肉,白毛豬：帶皮五花肉塊
018904,大潤發流通事業股份有限公司中和分公司(潤泰全球(股)公司),新北市中和區中山路2段228號B1,(02)8241-1111,(02)8241-1001,林弘斌,肉品,冷藏豬肉,白毛豬：帶皮五花肉丁
018904,大潤發流通事業股份有限公司中和分公司(潤泰全球(股)公司),新北市中和區中山路2段228號B1,(02)8241-1111,(02)8241-1001,林弘斌,肉品,冷藏豬肉,白毛豬：帶皮五花扣肉塊
018904,大潤發流通事業股份有限公司中和分公司(潤泰全球(股)公司),新北市中和區中山路2段228號B1,(02)8241-1111,(02)8241-1001,林弘斌,肉品,冷藏豬肉,白毛豬：帶皮五花扣肉條
018904,大潤發流通事業股份有限公司中和分公司(潤泰全球(股)公司),新北市中和區中山路2段228號B1,(02)8241-1111,(02)8241-1001,林弘斌,肉品,冷藏豬肉,白毛豬：帶皮五花扣肉片
018904,大潤發流通事業股份有限公司中和分公司(潤泰全球(股)公司),新北市中和區中山路2段228號B1,(02)8241-1111,(02)8241-1001,林弘斌,肉品,冷藏豬肉,白毛豬：特選里肌肉塊
018904,大潤發流通事業股份有限公司中和分公司(潤泰全球(股)公司),新北市中和區中山路2段228號B1,(02)8241-1111,(02)8241-1001,林弘斌,肉品,冷藏豬肉,白毛豬：胛心炒肉片
018904,大潤發流通事業股份有限公司中和分公司(潤泰全球(股)公司),新北市中和區中山路2段228號B1,(02)8241-1111,(02)8241-1001,林弘斌,肉品,冷藏豬肉,白毛豬：胛心肉塊附皮
018904,大潤發流通事業股份有限公司中和分公司(潤泰全球(股)公司),新北市中和區中山路2段228號B1,(02)8241-1111,(02)8241-1001,林弘斌,肉品,冷藏豬肉,白毛豬：胛心肉塊
018904,大潤發流通事業股份有限公司中和分公司(潤泰全球(股)公司),新北市中和區中山路2段228號B1,(02)8241-1111,(02)8241-1001,林弘斌,肉品,冷藏豬肉,白毛豬：胛心肉絲
018904,大潤發流通事業股份有限公司中和分公司(潤泰全球(股)公司),新北市中和區中山路2段228號B1,(02)8241-1111,(02)8241-1001,林弘斌,肉品,冷藏豬肉,白毛豬：胛心肉
018904,大潤發流通事業股份有限公司中和分公司(潤泰全球(股)公司),新北市中和區中山路2段228號B1,(02)8241-1111,(02)8241-1001,林弘斌,肉品,冷藏豬肉,白毛豬：背骨
018904,大潤發流通事業股份有限公司中和分公司(潤泰全球(股)公司),新北市中和區中山路2段228號B1,(02)8241-1111,(02)8241-1001,林弘斌,肉品,冷藏豬肉,白毛豬：背肌肉
018904,大潤發流通事業股份有限公司中和分公司(潤泰全球(股)公司),新北市中和區中山路2段228號B1,(02)8241-1111,(02)8241-1001,林弘斌,肉品,冷藏豬肉,白毛豬：後腿燒肉片
018904,大潤發流通事業股份有限公司中和分公司(潤泰全球(股)公司),新北市中和區中山路2段228號B1,(02)8241-1111,(02)8241-1001,林弘斌,肉品,冷藏豬肉,白毛豬：後腿炒肉片
018904,大潤發流通事業股份有限公司中和分公司(潤泰全球(股)公司),新北市中和區中山路2段228號B1,(02)8241-1111,(02)8241-1001,林弘斌,肉品,冷藏豬肉,白毛豬：後腿赤肉塊
018904,大潤發流通事業股份有限公司中和分公司(潤泰全球(股)公司),新北市中和區中山路2段228號B1,(02)8241-1111,(02)8241-1001,林弘斌,肉品,冷藏豬肉,白毛豬：後腿肉塊附皮
018904,大潤發流通事業股份有限公司中和分公司(潤泰全球(股)公司),新北市中和區中山路2段228號B1,(02)8241-1111,(02)8241-1001,林弘斌,肉品,冷藏豬肉,白毛豬：後腿肉塊
018904,大潤發流通事業股份有限公司中和分公司(潤泰全球(股)公司),新北市中和區中山路2段228號B1,(02)8241-1111,(02)8241-1001,林弘斌,肉品,冷藏豬肉,白毛豬：後腿肉絲
018904,大潤發流通事業股份有限公司中和分公司(潤泰全球(股)公司),新北市中和區中山路2段228號B1,(02)8241-1111,(02)8241-1001,林弘斌,肉品,冷藏豬肉,白毛豬：後腿肉
018904,大潤發流通事業股份有限公司中和分公司(潤泰全球(股)公司),新北市中和區中山路2段228號B1,(02)8241-1111,(02)8241-1001,林弘斌,肉品,冷藏豬肉,白毛豬：後腿火鍋片
018904,大潤發流通事業股份有限公司中和分公司(潤泰全球(股)公司),新北市中和區中山路2段228號B1,(02)8241-1111,(02)8241-1001,林弘斌,肉品,冷藏豬肉,白毛豬：前足短切
018904,大潤發流通事業股份有限公司中和分公司(潤泰全球(股)公司),新北市中和區中山路2段228號B1,(02)8241-1111,(02)8241-1001,林弘斌,肉品,冷藏豬肉,白毛豬：前足短
018904,大潤發流通事業股份有限公司中和分公司(潤泰全球(股)公司),新北市中和區中山路2段228號B1,(02)8241-1111,(02)8241-1001,林弘斌,肉品,冷藏豬肉,白毛豬：前足長
018904,大潤發流通事業股份有限公司中和分公司(潤泰全球(股)公司),新北市中和區中山路2段228號B1,(02)8241-1111,(02)8241-1001,林弘斌,肉品,冷藏豬肉,白毛豬：炒用五花肉丁
018904,大潤發流通事業股份有限公司中和分公司(潤泰全球(股)公司),新北市中和區中山路2段228號B1,(02)8241-1111,(02)8241-1001,林弘斌,肉品,冷藏豬肉,白毛豬：枝骨
018904,大潤發流通事業股份有限公司中和分公司(潤泰全球(股)公司),新北市中和區中山路2段228號B1,(02)8241-1111,(02)8241-1001,林弘斌,肉品,冷藏豬肉,白毛豬：京都排骨
018904,大潤發流通事業股份有限公司中和分公司(潤泰全球(股)公司),新北市中和區中山路2段228號B1,(02)8241-1111,(02)8241-1001,林弘斌,肉品,冷藏豬肉,白毛豬：里肌烤肉片
018904,大潤發流通事業股份有限公司中和分公司(潤泰全球(股)公司),新北市中和區中山路2段228號B1,(02)8241-1111,(02)8241-1001,林弘斌,肉品,冷藏豬肉,白毛豬：里肌炒肉片
018904,大潤發流通事業股份有限公司中和分公司(潤泰全球(股)公司),新北市中和區中山路2段228號B1,(02)8241-1111,(02)8241-1001,林弘斌,肉品,冷藏豬肉,白毛豬：里肌肉塊
018904,大潤發流通事業股份有限公司中和分公司(潤泰全球(股)公司),新北市中和區中山路2段228號B1,(02)8241-1111,(02)8241-1001,林弘斌,肉品,冷藏豬肉,白毛豬：里肌肉排
018904,大潤發流通事業股份有限公司中和分公司(潤泰全球(股)公司),新北市中和區中山路2段228號B1,(02)8241-1111,(02)8241-1001,林弘斌,肉品,冷藏豬肉,白毛豬：里肌火鍋片
018904,大潤發流通事業股份有限公司中和分公司(潤泰全球(股)公司),新北市中和區中山路2段228號B1,(02)8241-1111,(02)8241-1001,林弘斌,肉品,冷藏豬肉,白毛豬：尾冬骨(不含三角骨)
018904,大潤發流通事業股份有限公司中和分公司(潤泰全球(股)公司),新北市中和區中山路2段228號B1,(02)8241-1111,(02)8241-1001,林弘斌,肉品,冷藏豬肉,白毛豬：尾冬骨
018904,大潤發流通事業股份有限公司中和分公司(潤泰全球(股)公司),新北市中和區中山路2段228號B1,(02)8241-1111,(02)8241-1001,林弘斌,肉品,冷藏豬肉,白毛豬：低脂絞肉(90%瘦肉率)
018904,大潤發流通事業股份有限公司中和分公司(潤泰全球(股)公司),新北市中和區中山路2段228號B1,(02)8241-1111,(02)8241-1001,林弘斌,肉品,冷藏豬肉,白毛豬：肋小排切塊
018904,大潤發流通事業股份有限公司中和分公司(潤泰全球(股)公司),新北市中和區中山路2段228號B1,(02)8241-1111,(02)8241-1001,林弘斌,肉品,冷藏豬肉,白毛豬：白肉火鍋片
018904,大潤發流通事業股份有限公司中和分公司(潤泰全球(股)公司),新北市中和區中山路2段228號B1,(02)8241-1111,(02)8241-1001,林弘斌,肉品,冷藏豬肉,白毛豬：五花燒肉片
018904,大潤發流通事業股份有限公司中和分公司(潤泰全球(股)公司),新北市中和區中山路2段228號B1,(02)8241-1111,(02)8241-1001,林弘斌,肉品,冷藏豬肉,白毛豬：五花焢肉塊
018904,大潤發流通事業股份有限公司中和分公司(潤泰全球(股)公司),新北市中和區中山路2段228號B1,(02)8241-1111,(02)8241-1001,林弘斌,肉品,冷藏豬肉,白毛豬：五花炒肉片
018904,大潤發流通事業股份有限公司中和分公司(潤泰全球(股)公司),新北市中和區中山路2段228號B1,(02)8241-1111,(02)8241-1001,林弘斌,肉品,冷藏豬肉,白毛豬：五花肉塊
018904,大潤發流通事業股份有限公司中和分公司(潤泰全球(股)公司),新北市中和區中山路2段228號B1,(02)8241-1111,(02)8241-1001,林弘斌,肉品,冷藏豬肉,白毛豬：五花肉絲
018904,大潤發流通事業股份有限公司中和分公司(潤泰全球(股)公司),新北市中和區中山路2段228號B1,(02)8241-1111,(02)8241-1001,林弘斌,肉品,冷藏豬肉,白毛豬：五花肉條附皮
018904,大潤發流通事業股份有限公司中和分公司(潤泰全球(股)公司),新北市中和區中山路2段228號B1,(02)8241-1111,(02)8241-1001,林弘斌,肉品,冷藏豬肉,白毛豬：五花肉條
018904,大潤發流通事業股份有限公司中和分公司(潤泰全球(股)公司),新北市中和區中山路2段228號B1,(02)8241-1111,(02)8241-1001,林弘斌,肉品,冷藏豬肉,白毛豬：五花肉片
018904,大潤發流通事業股份有限公司中和分公司(潤泰全球(股)公司),新北市中和區中山路2段228號B1,(02)8241-1111,(02)8241-1001,林弘斌,肉品,冷藏豬肉,白毛豬：五花肉丁
018904,大潤發流通事業股份有限公司中和分公司(潤泰全球(股)公司),新北市中和區中山路2段228號B1,(02)8241-1111,(02)8241-1001,林弘斌,肉品,冷藏豬肉,白毛豬：五花肉
018904,大潤發流通事業股份有限公司中和分公司(潤泰全球(股)公司),新北市中和區中山路2段228號B1,(02)8241-1111,(02)8241-1001,林弘斌,肉品,冷藏豬肉,白毛豬：五花扣肉塊
018904,大潤發流通事業股份有限公司中和分公司(潤泰全球(股)公司),新北市中和區中山路2段228號B1,(02)8241-1111,(02)8241-1001,林弘斌,肉品,冷藏豬肉,白毛豬：五花扣肉條
018904,大潤發流通事業股份有限公司中和分公司(潤泰全球(股)公司),新北市中和區中山路2段228號B1,(02)8241-1111,(02)8241-1001,林弘斌,肉品,冷藏豬肉,白毛豬：五花扣肉排
018904,大潤發流通事業股份有限公司中和分公司(潤泰全球(股)公司),新北市中和區中山路2段228號B1,(02)8241-1111,(02)8241-1001,林弘斌,肉品,冷藏豬肉,白毛豬：五花扣肉片
018904,大潤發流通事業股份有限公司中和分公司(潤泰全球(股)公司),新北市中和區中山路2段228號B1,(02)8241-1111,(02)8241-1001,林弘斌,肉品,冷藏豬肉,白毛豬：五花火鍋片
018904,大潤發流通事業股份有限公司中和分公司(潤泰全球(股)公司),新北市中和區中山路2段228號B1,(02)8241-1111,(02)8241-1001,林弘斌,肉品,冷藏豬肉,白毛豬：小里肌燒肉片
018904,大潤發流通事業股份有限公司中和分公司(潤泰全球(股)公司),新北市中和區中山路2段228號B1,(02)8241-1111,(02)8241-1001,林弘斌,肉品,冷藏豬肉,白毛豬：小里肌肉塊
018904,大潤發流通事業股份有限公司中和分公司(潤泰全球(股)公司),新北市中和區中山路2段228號B1,(02)8241-1111,(02)8241-1001,林弘斌,肉品,冷藏豬肉,白毛豬：大骨
018904,大潤發流通事業股份有限公司中和分公司(潤泰全球(股)公司),新北市中和區中山路2段228號B1,(02)8241-1111,(02)8241-1001,林弘斌,肉品,冷藏雞肉,去骨雞腿
018904,大潤發流通事業股份有限公司中和分公司(潤泰全球(股)公司),新北市中和區中山路2段228號B1,(02)8241-1111,(02)8241-1001,林弘斌,肉品,冷藏雞肉,土雞切塊
018904,大潤發流通事業股份有限公司中和分公司(潤泰全球(股)公司),新北市中和區中山路2段228號B1,(02)8241-1111,(02)8241-1001,林弘斌,肉品,冷藏雞肉,土雞
018904,大潤發流通事業股份有限公司中和分公司(潤泰全球(股)公司),新北市中和區中山路2段228號B1,(02)8241-1111,(02)8241-1001,林弘斌,肉品,冷藏雞肉,三節翅
018904,大潤發流通事業股份有限公司中和分公司(潤泰全球(股)公司),新北市中和區中山路2段228號B1,(02)8241-1111,(02)8241-1001,林弘斌,肉品,冷藏雞肉,二節翅
018903,大潤發流通事業股份有限公司新店分公司,新北市新店區環河路22號B1,(02)8912-2188,(02)8912-2199,林弘斌,肉品,冷藏雞肉,雞腿排
018903,大潤發流通事業股份有限公司新店分公司,新北市新店區環河路22號B1,(02)8912-2188,(02)8912-2199,林弘斌,肉品,冷藏雞肉,雞腳
018903,大潤發流通事業股份有限公司新店分公司,新北市新店區環河路22號B1,(02)8912-2188,(02)8912-2199,林弘斌,肉品,冷藏雞肉,雞絞肉
018903,大潤發流通事業股份有限公司新店分公司,新北市新店區環河路22號B1,(02)8912-2188,(02)8912-2199,林弘斌,肉品,冷藏雞肉,雞清胸肉
018903,大潤發流通事業股份有限公司新店分公司,新北市新店區環河路22號B1,(02)8912-2188,(02)8912-2199,林弘斌,肉品,冷藏雞肉,雞骨腿
018903,大潤發流通事業股份有限公司新店分公司,新北市新店區環河路22號B1,(02)8912-2188,(02)8912-2199,林弘斌,肉品,冷藏雞肉,雞胸切塊
018903,大潤發流通事業股份有限公司新店分公司,新北市新店區環河路22號B1,(02)8912-2188,(02)8912-2199,林弘斌,肉品,冷藏雞肉,雞胸
018903,大潤發流通事業股份有限公司新店分公司,新北市新店區環河路22號B1,(02)8912-2188,(02)8912-2199,林弘斌,肉品,冷藏雞肉,雞里肌肉
018903,大潤發流通事業股份有限公司新店分公司,新北市新店區環河路22號B1,(02)8912-2188,(02)8912-2199,林弘斌,肉品,冷藏雞肉,雞尾椎
018903,大潤發流通事業股份有限公司新店分公司,新北市新店區環河路22號B1,(02)8912-2188,(02)8912-2199,林弘斌,肉品,冷藏雞肉,雞小腿
018903,大潤發流通事業股份有限公司新店分公司,新北市新店區環河路22號B1,(02)8912-2188,(02)8912-2199,林弘斌,肉品,冷藏雞肉,雞丁
018903,大潤發流通事業股份有限公司新店分公司,新北市新店區環河路22號B1,(02)8912-2188,(02)8912-2199,林弘斌,肉品,冷藏豬肉,黑毛豬：黑豬腰內肉燒肉片
018903,大潤發流通事業股份有限公司新店分公司,新北市新店區環河路22號B1,(02)8912-2188,(02)8912-2199,林弘斌,肉品,冷藏豬肉,黑毛豬：黑豬腰內肉
018903,大潤發流通事業股份有限公司新店分公司,新北市新店區環河路22號B1,(02)8912-2188,(02)8912-2199,林弘斌,肉品,冷藏豬肉,黑毛豬：黑豬絞肉
018903,大潤發流通事業股份有限公司新店分公司,新北市新店區環河路22號B1,(02)8912-2188,(02)8912-2199,林弘斌,肉品,冷藏豬肉,黑毛豬：黑豬梅花燒烤片
018903,大潤發流通事業股份有限公司新店分公司,新北市新店區環河路22號B1,(02)8912-2188,(02)8912-2199,林弘斌,肉品,冷藏豬肉,黑毛豬：黑豬梅花燒肉片
018903,大潤發流通事業股份有限公司新店分公司,新北市新店區環河路22號B1,(02)8912-2188,(02)8912-2199,林弘斌,肉品,冷藏豬肉,黑毛豬：黑豬梅花烤肉片
018903,大潤發流通事業股份有限公司新店分公司,新北市新店區環河路22號B1,(02)8912-2188,(02)8912-2199,林弘斌,肉品,冷藏豬肉,黑毛豬：黑豬梅花炒肉片
018903,大潤發流通事業股份有限公司新店分公司,新北市新店區環河路22號B1,(02)8912-2188,(02)8912-2199,林弘斌,肉品,冷藏豬肉,黑毛豬：黑豬梅花肉塊
018903,大潤發流通事業股份有限公司新店分公司,新北市新店區環河路22號B1,(02)8912-2188,(02)8912-2199,林弘斌,肉品,冷藏豬肉,黑毛豬：黑豬梅花肉絲
018903,大潤發流通事業股份有限公司新店分公司,新北市新店區環河路22號B1,(02)8912-2188,(02)8912-2199,林弘斌,肉品,冷藏豬肉,黑毛豬：黑豬梅花肉排
018903,大潤發流通事業股份有限公司新店分公司,新北市新店區環河路22號B1,(02)8912-2188,(02)8912-2199,林弘斌,肉品,冷藏豬肉,黑毛豬：黑豬梅花肉
018903,大潤發流通事業股份有限公司新店分公司,新北市新店區環河路22號B1,(02)8912-2188,(02)8912-2199,林弘斌,肉品,冷藏豬肉,黑毛豬：黑豬梅花火鍋片
018903,大潤發流通事業股份有限公司新店分公司,新北市新店區環河路22號B1,(02)8912-2188,(02)8912-2199,林弘斌,肉品,冷藏豬肉,黑毛豬：黑豬帶皮胛心肉塊
018903,大潤發流通事業股份有限公司新店分公司,新北市新店區環河路22號B1,(02)8912-2188,(02)8912-2199,林弘斌,肉品,冷藏豬肉,黑毛豬：黑豬帶皮後腿肉塊
018903,大潤發流通事業股份有限公司新店分公司,新北市新店區環河路22號B1,(02)8912-2188,(02)8912-2199,林弘斌,肉品,冷藏豬肉,黑毛豬：黑豬帶皮五花肉條
018903,大潤發流通事業股份有限公司新店分公司,新北市新店區環河路22號B1,(02)8912-2188,(02)8912-2199,林弘斌,肉品,冷藏豬肉,黑毛豬：黑豬帶皮五花肉片
018903,大潤發流通事業股份有限公司新店分公司,新北市新店區環河路22號B1,(02)8912-2188,(02)8912-2199,林弘斌,肉品,冷藏豬肉,黑毛豬：黑豬帶皮五花肉丁
018903,大潤發流通事業股份有限公司新店分公司,新北市新店區環河路22號B1,(02)8912-2188,(02)8912-2199,林弘斌,肉品,冷藏豬肉,黑毛豬：黑豬帶皮五花肉
018903,大潤發流通事業股份有限公司新店分公司,新北市新店區環河路22號B1,(02)8912-2188,(02)8912-2199,林弘斌,肉品,冷藏豬肉,黑毛豬：黑豬帶皮五花扣肉塊
018903,大潤發流通事業股份有限公司新店分公司,新北市新店區環河路22號B1,(02)8912-2188,(02)8912-2199,林弘斌,肉品,冷藏豬肉,黑毛豬：黑豬帶皮五花扣肉條
018903,大潤發流通事業股份有限公司新店分公司,新北市新店區環河路22號B1,(02)8912-2188,(02)8912-2199,林弘斌,肉品,冷藏豬肉,黑毛豬：黑豬帶皮五花扣肉片
018903,大潤發流通事業股份有限公司新店分公司,新北市新店區環河路22號B1,(02)8912-2188,(02)8912-2199,林弘斌,肉品,冷藏豬肉,黑毛豬：黑豬特選里肌肉塊
018903,大潤發流通事業股份有限公司新店分公司,新北市新店區環河路22號B1,(02)8912-2188,(02)8912-2199,林弘斌,肉品,冷藏豬肉,黑毛豬：黑豬胛心炒肉片
018903,大潤發流通事業股份有限公司新店分公司,新北市新店區環河路22號B1,(02)8912-2188,(02)8912-2199,林弘斌,肉品,冷藏豬肉,黑毛豬：黑豬胛心肉塊
018903,大潤發流通事業股份有限公司新店分公司,新北市新店區環河路22號B1,(02)8912-2188,(02)8912-2199,林弘斌,肉品,冷藏豬肉,黑毛豬：黑豬胛心肉絲
018903,大潤發流通事業股份有限公司新店分公司,新北市新店區環河路22號B1,(02)8912-2188,(02)8912-2199,林弘斌,肉品,冷藏豬肉,黑毛豬：黑豬胛心肉
018903,大潤發流通事業股份有限公司新店分公司,新北市新店區環河路22號B1,(02)8912-2188,(02)8912-2199,林弘斌,肉品,冷藏豬肉,黑毛豬：黑豬背肌肉
018903,大潤發流通事業股份有限公司新店分公司,新北市新店區環河路22號B1,(02)8912-2188,(02)8912-2199,林弘斌,肉品,冷藏豬肉,黑毛豬：黑豬後腿燒肉片
018903,大潤發流通事業股份有限公司新店分公司,新北市新店區環河路22號B1,(02)8912-2188,(02)8912-2199,林弘斌,肉品,冷藏豬肉,黑毛豬：黑豬後腿炒肉片
018903,大潤發流通事業股份有限公司新店分公司,新北市新店區環河路22號B1,(02)8912-2188,(02)8912-2199,林弘斌,肉品,冷藏豬肉,黑毛豬：黑豬後腿肉塊
018903,大潤發流通事業股份有限公司新店分公司,新北市新店區環河路22號B1,(02)8912-2188,(02)8912-2199,林弘斌,肉品,冷藏豬肉,黑毛豬：黑豬後腿肉絲
018903,大潤發流通事業股份有限公司新店分公司,新北市新店區環河路22號B1,(02)8912-2188,(02)8912-2199,林弘斌,肉品,冷藏豬肉,黑毛豬：黑豬後腿肉
018903,大潤發流通事業股份有限公司新店分公司,新北市新店區環河路22號B1,(02)8912-2188,(02)8912-2199,林弘斌,肉品,冷藏豬肉,黑毛豬：黑豬後腿火鍋片
018903,大潤發流通事業股份有限公司新店分公司,新北市新店區環河路22號B1,(02)8912-2188,(02)8912-2199,林弘斌,肉品,冷藏豬肉,黑毛豬：黑豬前腿火鍋片
018903,大潤發流通事業股份有限公司新店分公司,新北市新店區環河路22號B1,(02)8912-2188,(02)8912-2199,林弘斌,肉品,冷藏豬肉,黑毛豬：黑豬肩胛骨切塊
018903,大潤發流通事業股份有限公司新店分公司,新北市新店區環河路22號B1,(02)8912-2188,(02)8912-2199,林弘斌,肉品,冷藏豬肉,黑毛豬：黑豬里肌燒烤片
018903,大潤發流通事業股份有限公司新店分公司,新北市新店區環河路22號B1,(02)8912-2188,(02)8912-2199,林弘斌,肉品,冷藏豬肉,黑毛豬：黑豬里肌燒肉片
